frame_number,frame_timestamp,root.position.x,root.position.y,root.position.z,root.rotation.w,root.rotation.x,root.rotation.y,root.rotation.z,left_hand.position.x,left_hand.position.y,left_hand.position.z,left_hand.rotation.w,left_hand.rotation.x,left_hand.rotation.y,left_hand.rotation.z,left_thumb_proximal.position.x,left_thumb_proximal.position.y,left_thumb_proximal.position.z,left_thumb_proximal.rotation.w,left_thumb_proximal.rotation.x,left_thumb_proximal.rotation.y,left_thumb_proximal.rotation.z,left_thumb_intermediate.position.x,left_thumb_intermediate.position.y,left_thumb_intermediate.position.z,left_thumb_intermediate.rotation.w,left_thumb_intermediate.rotation.x,left_thumb_intermediate.rotation.y,left_thumb_intermediate.rotation.z,left_thumb_distal.position.x,left_thumb_distal.position.y,left_thumb_distal.position.z,left_thumb_distal.rotation.w,left_thumb_distal.rotation.x,left_thumb_distal.rotation.y,left_thumb_distal.rotation.z,left_index_proximal.position.x,left_index_proximal.position.y,left_index_proximal.position.z,left_index_proximal.rotation.w,left_index_proximal.rotation.x,left_index_proximal.rotation.y,left_index_proximal.rotation.z,left_index_intermediate.position.x,left_index_intermediate.position.y,left_index_intermediate.position.z,left_index_intermediate.rotation.w,left_index_intermediate.rotation.x,left_index_intermediate.rotation.y,left_index_intermediate.rotation.z,left_index_distal.position.x,left_index_distal.position.y,left_index_distal.position.z,left_index_distal.rotation.w,left_index_distal.rotation.x,left_index_distal.rotation.y,left_index_distal.rotation.z,left_middle_proximal.position.x,left_middle_proximal.position.y,left_middle_proximal.position.z,left_middle_proximal.rotation.w,left_middle_proximal.rotation.x,left_middle_proximal.rotation.y,left_middle_proximal.rotation.z,left_middle_intermediate.position.x,left_middle_intermediate.position.y,left_middle_intermediate.position.z,left_middle_intermediate.rotation.w,left_middle_intermediate.rotation.x,left_middle_intermediate.rotation.y,left_middle_intermediate.rotation.z,left_middle_distal.position.x,left_middle_distal.position.y,left_middle_distal.position.z,left_middle_distal.rotation.w,left_middle_distal.rotation.x,left_middle_distal.rotation.y,left_middle_distal.rotation.z,left_ring_proximal.position.x,left_ring_proximal.position.y,left_ring_proximal.position.z,left_ring_proximal.rotation.w,left_ring_proximal.rotation.x,left_ring_proximal.rotation.y,left_ring_proximal.rotation.z,left_ring_intermediate.position.x,left_ring_intermediate.position.y,left_ring_intermediate.position.z,left_ring_intermediate.rotation.w,left_ring_intermediate.rotation.x,left_ring_intermediate.rotation.y,left_ring_intermediate.rotation.z,left_ring_distal.position.x,left_ring_distal.position.y,left_ring_distal.position.z,left_ring_distal.rotation.w,left_ring_distal.rotation.x,left_ring_distal.rotation.y,left_ring_distal.rotation.z,left_little_proximal.position.x,left_little_proximal.position.y,left_little_proximal.position.z,left_little_proximal.rotation.w,left_little_proximal.rotation.x,left_little_proximal.rotation.y,left_little_proximal.rotation.z,left_little_intermediate.position.x,left_little_intermediate.position.y,left_little_intermediate.position.z,left_little_intermediate.rotation.w,left_little_intermediate.rotation.x,left_little_intermediate.rotation.y,left_little_intermediate.rotation.z,left_little_distal.position.x,left_little_distal.position.y,left_little_distal.position.z,left_little_distal.rotation.w,left_little_distal.rotation.x,left_little_distal.rotation.y,left_little_distal.rotation.z,mass_center.x,mass_center.y,mass_center.z,PelvisTilt.angle,PelvisTilt.angular_v,PelvisTilt.angular_acc,PelvisList.angle,PelvisList.angular_v,PelvisList.angular_acc,PelvisRotation.angle,PelvisRotation.angular_v,PelvisRotation.angular_acc,HipFlexExtR.angle,HipFlexExtR.angular_v,HipFlexExtR.angular_acc,HipAddAbdR.angle,HipAddAbdR.angular_v,HipAddAbdR.angular_acc,HipRotR.angle,HipRotR.angular_v,HipRotR.angular_acc,KneeFlexExtR.angle,KneeFlexExtR.angular_v,KneeFlexExtR.angular_acc,AnkleFlexExtR.angle,AnkleFlexExtR.angular_v,AnkleFlexExtR.angular_acc,AnkleProSupR.angle,AnkleProSupR.angular_v,AnkleProSupR.angular_acc,HipFlexExtL.angle,HipFlexExtL.angular_v,HipFlexExtL.angular_acc,HipAddAbdL.angle,HipAddAbdL.angular_v,HipAddAbdL.angular_acc,HipRotL.angle,HipRotL.angular_v,HipRotL.angular_acc,KneeFlexExtL.angle,KneeFlexExtL.angular_v,KneeFlexExtL.angular_acc,AnkleFlexExtL.angle,AnkleFlexExtL.angular_v,AnkleFlexExtL.angular_acc,AnkleProSupL.angle,AnkleProSupL.angular_v,AnkleProSupL.angular_acc,ElbowFlexExtR.angle,ElbowFlexExtR.angular_v,ElbowFlexExtR.angular_acc,ForearmProSupR.angle,ForearmProSupR.angular_v,ForearmProSupR.angular_acc,WristFlexExtR.angle,WristFlexExtR.angular_v,WristFlexExtR.angular_acc,WristDeviationR.angle,WristDeviationR.angular_v,WristDeviationR.angular_acc,ElbowFlexExtL.angle,ElbowFlexExtL.angular_v,ElbowFlexExtL.angular_acc,ForearmProSupL.angle,ForearmProSupL.angular_v,ForearmProSupL.angular_acc,WristFlexExtL.angle,WristFlexExtL.angular_v,WristFlexExtL.angular_acc,WristDeviationL.angle,WristDeviationL.angular_v,WristDeviationL.angular_acc,LumbarLatFlex.angle,LumbarLatFlex.angular_v,LumbarLatFlex.angular_acc,LumbarRot.angle,LumbarRot.angular_v,LumbarRot.angular_acc,LumbarFlexExt.angle,LumbarFlexExt.angular_v,LumbarFlexExt.angular_acc,LowerThoraxLatFlex.angle,LowerThoraxLatFlex.angular_v,LowerThoraxLatFlex.angular_acc,LowerThoraxRot.angle,LowerThoraxRot.angular_v,LowerThoraxRot.angular_acc,LowerThoraxFlexExt.angle,LowerThoraxFlexExt.angular_v,LowerThoraxFlexExt.angular_acc,UpperThoraxLatFlex.angle,UpperThoraxLatFlex.angular_v,UpperThoraxLatFlex.angular_acc,UpperThoraxRot.angle,UpperThoraxRot.angular_v,UpperThoraxRot.angular_acc,UpperThoraxFlexExt.angle,UpperThoraxFlexExt.angular_v,UpperThoraxFlexExt.angular_acc,ScapulaDeprElevR.angle,ScapulaDeprElevR.angular_v,ScapulaDeprElevR.angular_acc,ScapulaProtrRetrR.angle,ScapulaProtrRetrR.angular_v,ScapulaProtrRetrR.angular_acc,ScapulaDeprElevL.angle,ScapulaDeprElevL.angular_v,ScapulaDeprElevL.angular_acc,ScapulaProtrRetrL.angle,ScapulaProtrRetrL.angular_v,ScapulaProtrRetrL.angular_acc,ShoulderAddAbdR.angle,ShoulderAddAbdR.angular_v,ShoulderAddAbdR.angular_acc,ShoulderRotR.angle,ShoulderRotR.angular_v,ShoulderRotR.angular_acc,ShoulderFlexExtR.angle,ShoulderFlexExtR.angular_v,ShoulderFlexExtR.angular_acc,ShoulderAddAbdL.angle,ShoulderAddAbdL.angular_v,ShoulderAddAbdL.angular_acc,ShoulderRotL.angle,ShoulderRotL.angular_v,ShoulderRotL.angular_acc,ShoulderFlexExtL.angle,ShoulderFlexExtL.angular_v,ShoulderFlexExtL.angular_acc
0,0,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617499,0.614997,0.474309,-0.124513,0.000000,0.000000,0.000000,-0.631126,0.526480,0.569198,-0.022613,0.000000,0.000000,0.000000,-0.632667,0.524628,0.569130,-0.024282,0.000000,0.000000,0.000000,-0.634203,0.522770,0.569056,-0.025950,0.000000,0.000000,0.000000,-0.646963,0.544046,0.527446,-0.085167,0.000000,0.000000,0.000000,-0.652113,0.491849,0.576429,-0.023740,0.000000,0.000000,0.000000,-0.651443,0.435262,0.620268,0.037900,0.000000,0.000000,0.000000,-0.633648,0.592667,0.480881,-0.126446,0.000000,0.000000,0.000000,-0.635527,0.585165,0.489983,-0.116639,0.000000,0.000000,0.000000,-0.637253,0.577523,0.498968,-0.106803,0.000000,0.000000,0.000000,-0.629858,0.616589,0.443041,-0.163740,0.000000,0.000000,0.000000,-0.629858,0.616589,0.443041,-0.163740,0.000000,0.000000,0.000000,-0.629858,0.616589,0.443041,-0.163740,0.000000,0.000000,0.000000,-0.657817,0.599051,0.405148,-0.210407,0.000000,0.000000,0.000000,-0.657817,0.599051,0.405148,-0.210407,0.000000,0.000000,0.000000,-0.657817,0.599051,0.405148,-0.210407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,8,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617477,0.614975,0.474353,-0.124570,0.000000,0.000000,0.000000,-0.631113,0.526451,0.569238,-0.022672,0.000000,0.000000,0.000000,-0.632654,0.524598,0.569169,-0.024341,0.000000,0.000000,0.000000,-0.634189,0.522741,0.569095,-0.026010,0.000000,0.000000,0.000000,-0.646565,0.544472,0.527545,-0.084859,0.000000,0.000000,0.000000,-0.651687,0.492263,0.576568,-0.023470,0.000000,0.000000,0.000000,-0.650994,0.435661,0.620445,0.038128,0.000000,0.000000,0.000000,-0.633626,0.592645,0.480923,-0.126504,0.000000,0.000000,0.000000,-0.635505,0.585142,0.490025,-0.116697,0.000000,0.000000,0.000000,-0.637233,0.577499,0.499009,-0.106862,0.000000,0.000000,0.000000,-0.629833,0.616569,0.443084,-0.163796,0.000000,0.000000,0.000000,-0.629833,0.616569,0.443084,-0.163796,0.000000,0.000000,0.000000,-0.629833,0.616569,0.443084,-0.163796,0.000000,0.000000,0.000000,-0.657788,0.599034,0.405189,-0.210465,0.000000,0.000000,0.000000,-0.657788,0.599034,0.405189,-0.210465,0.000000,0.000000,0.000000,-0.657788,0.599034,0.405189,-0.210465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,27,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617427,0.614924,0.474483,-0.124572,0.000000,0.000000,0.000000,-0.631064,0.526380,0.569358,-0.022683,0.000000,0.000000,0.000000,-0.632604,0.524527,0.569289,-0.024352,0.000000,0.000000,0.000000,-0.634140,0.522670,0.569215,-0.026022,0.000000,0.000000,0.000000,-0.646892,0.543960,0.527610,-0.085239,0.000000,0.000000,0.000000,-0.652049,0.491747,0.576584,-0.023818,0.000000,0.000000,0.000000,-0.651387,0.435146,0.620413,0.037816,0.000000,0.000000,0.000000,-0.633574,0.592593,0.481053,-0.126510,0.000000,0.000000,0.000000,-0.635454,0.585088,0.490153,-0.116704,0.000000,0.000000,0.000000,-0.637181,0.577444,0.499137,-0.106869,0.000000,0.000000,0.000000,-0.629781,0.616526,0.443217,-0.163800,0.000000,0.000000,0.000000,-0.629781,0.616526,0.443217,-0.163800,0.000000,0.000000,0.000000,-0.629781,0.616526,0.443217,-0.163800,0.000000,0.000000,0.000000,-0.657734,0.598999,0.405322,-0.210474,0.000000,0.000000,0.000000,-0.657734,0.598999,0.405322,-0.210474,0.000000,0.000000,0.000000,-0.657734,0.598999,0.405322,-0.210474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617506,0.614882,0.474444,-0.124539,0.000000,0.000000,0.000000,-0.631136,0.526344,0.569312,-0.022637,0.000000,0.000000,0.000000,-0.632677,0.524492,0.569243,-0.024307,0.000000,0.000000,0.000000,-0.634212,0.522634,0.569169,-0.025976,0.000000,0.000000,0.000000,-0.646967,0.543918,0.527568,-0.085197,0.000000,0.000000,0.000000,-0.652120,0.491710,0.576538,-0.023769,0.000000,0.000000,0.000000,-0.651453,0.435114,0.620364,0.037871,0.000000,0.000000,0.000000,-0.633652,0.592550,0.481013,-0.126475,0.000000,0.000000,0.000000,-0.635531,0.585045,0.490113,-0.116667,0.000000,0.000000,0.000000,-0.637258,0.577401,0.499096,-0.106832,0.000000,0.000000,0.000000,-0.629861,0.616479,0.443180,-0.163770,0.000000,0.000000,0.000000,-0.629861,0.616479,0.443180,-0.163770,0.000000,0.000000,0.000000,-0.629861,0.616479,0.443180,-0.163770,0.000000,0.000000,0.000000,-0.657812,0.598947,0.405288,-0.210445,0.000000,0.000000,0.000000,-0.657812,0.598947,0.405288,-0.210445,0.000000,0.000000,0.000000,-0.657812,0.598947,0.405288,-0.210445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,71,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617506,0.614882,0.474444,-0.124539,0.000000,0.000000,0.000000,-0.631136,0.526344,0.569312,-0.022637,0.000000,0.000000,0.000000,-0.632677,0.524492,0.569243,-0.024307,0.000000,0.000000,0.000000,-0.634212,0.522634,0.569169,-0.025976,0.000000,0.000000,0.000000,-0.646967,0.543918,0.527568,-0.085197,0.000000,0.000000,0.000000,-0.652120,0.491710,0.576538,-0.023769,0.000000,0.000000,0.000000,-0.651453,0.435114,0.620364,0.037871,0.000000,0.000000,0.000000,-0.633652,0.592550,0.481013,-0.126475,0.000000,0.000000,0.000000,-0.635531,0.585045,0.490113,-0.116667,0.000000,0.000000,0.000000,-0.637258,0.577401,0.499096,-0.106832,0.000000,0.000000,0.000000,-0.629861,0.616479,0.443180,-0.163770,0.000000,0.000000,0.000000,-0.629861,0.616479,0.443180,-0.163770,0.000000,0.000000,0.000000,-0.629861,0.616479,0.443180,-0.163770,0.000000,0.000000,0.000000,-0.657812,0.598947,0.405288,-0.210445,0.000000,0.000000,0.000000,-0.657812,0.598947,0.405288,-0.210445,0.000000,0.000000,0.000000,-0.657812,0.598947,0.405288,-0.210445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,124,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617413,0.614850,0.474588,-0.124606,0.000000,0.000000,0.000000,-0.631056,0.526289,0.569449,-0.022719,0.000000,0.000000,0.000000,-0.632596,0.524437,0.569380,-0.024389,0.000000,0.000000,0.000000,-0.634131,0.522580,0.569306,-0.026058,0.000000,0.000000,0.000000,-0.646879,0.543876,0.527706,-0.085277,0.000000,0.000000,0.000000,-0.652040,0.491655,0.576672,-0.023857,0.000000,0.000000,0.000000,-0.651382,0.435046,0.620491,0.037776,0.000000,0.000000,0.000000,-0.633094,0.593015,0.481255,-0.126169,0.000000,0.000000,0.000000,-0.634968,0.585507,0.490362,-0.116370,0.000000,0.000000,0.000000,-0.636691,0.577859,0.499352,-0.106543,0.000000,0.000000,0.000000,-0.629764,0.616457,0.443323,-0.163837,0.000000,0.000000,0.000000,-0.629764,0.616457,0.443323,-0.163837,0.000000,0.000000,0.000000,-0.629764,0.616457,0.443323,-0.163837,0.000000,0.000000,0.000000,-0.657713,0.598935,0.405430,-0.210516,0.000000,0.000000,0.000000,-0.657713,0.598935,0.405430,-0.210516,0.000000,0.000000,0.000000,-0.657713,0.598935,0.405430,-0.210516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,135,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617261,0.614819,0.474802,-0.124697,0.000000,0.000000,0.000000,-0.630920,0.526225,0.569654,-0.022835,0.000000,0.000000,0.000000,-0.632461,0.524372,0.569585,-0.024505,0.000000,0.000000,0.000000,-0.633995,0.522516,0.569510,-0.026175,0.000000,0.000000,0.000000,-0.646734,0.543831,0.527912,-0.085391,0.000000,0.000000,0.000000,-0.651906,0.491591,0.576872,-0.023984,0.000000,0.000000,0.000000,-0.651261,0.434963,0.620685,0.037637,0.000000,0.000000,0.000000,-0.633408,0.592488,0.481367,-0.126646,0.000000,0.000000,0.000000,-0.635289,0.584978,0.490465,-0.116842,0.000000,0.000000,0.000000,-0.637019,0.577328,0.499447,-0.107010,0.000000,0.000000,0.000000,-0.629607,0.616440,0.443536,-0.163928,0.000000,0.000000,0.000000,-0.629607,0.616440,0.443536,-0.163928,0.000000,0.000000,0.000000,-0.629607,0.616440,0.443536,-0.163928,0.000000,0.000000,0.000000,-0.657553,0.598936,0.405638,-0.210613,0.000000,0.000000,0.000000,-0.657553,0.598936,0.405638,-0.210613,0.000000,0.000000,0.000000,-0.657553,0.598936,0.405638,-0.210613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,136,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.617220,0.614778,0.474885,-0.124787,0.000000,0.000000,0.000000,-0.630894,0.526170,0.569729,-0.022930,0.000000,0.000000,0.000000,-0.632434,0.524318,0.569660,-0.024601,0.000000,0.000000,0.000000,-0.633969,0.522462,0.569585,-0.026271,0.000000,0.000000,0.000000,-0.646700,0.543783,0.527988,-0.085486,0.000000,0.000000,0.000000,-0.651881,0.491536,0.576943,-0.024082,0.000000,0.000000,0.000000,-0.651245,0.434902,0.620750,0.037537,0.000000,0.000000,0.000000,-0.633367,0.592446,0.481447,-0.126738,0.000000,0.000000,0.000000,-0.635250,0.584935,0.490545,-0.116935,0.000000,0.000000,0.000000,-0.636981,0.577284,0.499526,-0.107103,0.000000,0.000000,0.000000,-0.629561,0.616404,0.443618,-0.164018,0.000000,0.000000,0.000000,-0.629561,0.616404,0.443618,-0.164018,0.000000,0.000000,0.000000,-0.629561,0.616404,0.443618,-0.164018,0.000000,0.000000,0.000000,-0.657502,0.598906,0.405717,-0.210705,0.000000,0.000000,0.000000,-0.657502,0.598906,0.405717,-0.210705,0.000000,0.000000,0.000000,-0.657502,0.598906,0.405717,-0.210705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
